Index,DAG-ID,Send-Outer,Recv-Outer,Latency,Absolute Deadline,Relative Deadline,DAG Preemptions,,,period,strictly
759,2,49160920555,49174019648,13099093,49126947759,14000000,-,,,,
759,3,87111163833,87138620407,27456574,87055244388,32000000,-,,,,
760,1,87210756018,87247535037,36779019,87166206314,48000000,-,,,75900014463,14463
760,2,49210916481,49224044703,13128222,49176935092,14000000,-,,,,
760,3,87211166370,87238604592,27438222,87155245018,32000000,-,,,,
761,1,87310748814,87346511851,35763037,87266185907,48000000,-,,,76000007259,7259
761,2,49260923537,49274023425,13099888,49226940314,14000000,-,,,,
761,3,87311159074,87338604796,27445722,87255257425,32000000,-,,,,
762,1,87410754018,87446515407,35761389,87366194518,48000000,-,,,76100012463,12463
762,2,49310918592,49324048074,13129482,49276938388,14000000,-,,,,
762,3,87411164296,87438627851,27463555,87355242129,32000000,-,,,,
763,1,87510752833,87547536407,36783574,87466203981,48000000,-,,,76200011278,11278
763,2,49360920648,49374017981,13097333,49326942537,14000000,-,,,,
763,3,87511164037,87538617777,27453740,87455248222,32000000,-,,,,
764,1,87610752759,87646509166,35756407,87566196629,48000000,-,,,76300011204,11204
764,2,49410920481,49424050962,13130481,49376933407,14000000,-,,,,
764,3,87611158277,87638615500,27457223,87555248425,32000000,-,,,,
765,1,87710747592,87747603944,36856352,87666196833,48000000,-,,,76400006037,6037
765,2,49460918944,49474018277,13099333,49426944722,14000000,-,,,,
765,3,87711168500,87738612537,27444037,87655239814,32000000,-,,,,
766,1,87810751000,87846513555,35762555,87766197592,48000000,-,,,76500009445,9445
766,2,49510918203,49524047629,13129426,49476933740,14000000,-,,,,
766,3,87811159851,87838609870,27450019,87755247259,32000000,-,,,,
767,1,87910748351,87946510851,35762500,87866196333,48000000,-,,,76600006796,6796
767,2,49560921481,49574021148,13099667,49526941537,14000000,-,,,,
767,3,87911159037,87938601722,27442685,87855241500,32000000,-,,,,
768,1,88010752037,88046519000,35766963,87966195370,48000000,-,,,76700010482,10482
768,2,49610925500,49624057907,13132407,49576936074,14000000,-,,,,
768,3,88011162444,88038599944,27437500,87955242814,32000000,-,,,,
769,1,88110754148,88146507185,35753037,88066182351,48000000,-,,,76800012593,12593
769,2,49660917166,49674015555,13098389,49626952555,14000000,-,,,,
769,3,88111164555,88138609611,27445056,88055252777,32000000,-,,,,
770,1,88210747888,88247597851,36849963,88166191351,48000000,-,,,76900006333,6333
770,2,49710915814,49724044629,13128815,49676931777,14000000,-,,,,
770,3,88211158074,88238603055,27444981,88155255222,32000000,-,,,,
771,1,88310751722,88347606537,36854815,88266192870,48000000,-,,,77000010167,10167
771,2,49760922166,49774022259,13100093,49726939333,14000000,-,,,,
771,3,88311161407,88338609018,27447611,88255242500,32000000,-,,,,
772,1,88410753388,88447542314,36788926,88366211148,48000000,-,,,77100011833,11833
772,2,49810917925,49824047981,13130056,49776934925,14000000,-,,,,
772,3,88411167074,88438621574,27454500,88355242148,32000000,-,,,,
773,1,88510753481,88546514111,35760630,88466203759,48000000,-,,,77200011926,11926
773,2,49860925240,49874021277,13096037,49826941981,14000000,-,,,,
773,3,88511162629,88538617277,27454648,88455248555,32000000,-,,,,
774,1,88610757333,88647536203,36778870,88566195685,48000000,-,,,77300015778,15778
774,2,49910924462,49924054296,13129834,49876940296,14000000,-,,,,
774,3,88611168000,88638607481,27439481,88555245462,32000000,-,,,,
775,1,88710754759,88746497925,35743166,88666203870,48000000,-,,,77400013204,13204
775,2,49960921074,49974020703,13099629,49926948351,14000000,-,,,,
775,3,88711164944,88738612129,27447185,88655249148,32000000,-,,,,
776,1,88810752759,88846516833,35764074,88766188111,48000000,-,,,77500011204,11204
776,2,50010915629,50024045185,13129556,49976935833,14000000,-,,,,
776,3,88811159981,88838607111,27447130,88755247629,32000000,-,,,,
777,1,88910760055,88946513462,35753407,88866204444,48000000,-,,,77600018500,18500
777,2,50060918925,50074019851,13100926,50026939092,14000000,-,,,,
777,3,88911166907,88938613018,27446111,88855243259,32000000,-,,,,
778,1,89010754333,89046524685,35770352,88966198166,48000000,-,,,77700012778,12778
778,2,50110915944,50124045222,13129278,50076933629,14000000,-,,,,
778,3,89011163388,89038626351,27462963,88955246092,32000000,-,,,,
779,1,89110757574,89146525333,35767759,89066204351,48000000,-,,,77800016019,16019
779,2,50160921685,50174022222,13100537,50126939833,14000000,-,,,,
779,3,89111154462,89138602759,27448297,89055245592,32000000,-,,,,
780,1,89210763148,89246504296,35741148,89166210537,48000000,-,,,77900021593,21593
780,2,50210918129,50224047592,13129463,50176936462,14000000,-,,,,
780,3,89211160666,89238607148,27446482,89155238944,32000000,-,,,,
781,1,89310754962,89346514037,35759075,89266190166,48000000,-,,,78000013407,13407
781,2,50260921037,50274018555,13097518,50226942092,14000000,-,,,,
781,3,89311163185,89338613814,27450629,89255244092,32000000,-,,,,
782,1,89410759592,89447604333,36844741,89366200259,48000000,-,,,78100018037,18037
782,2,50310919203,50324048462,13129259,50276933351,14000000,-,,,,
782,3,89411157407,89438602925,27445518,89355246166,32000000,-,,,,
783,1,89510758000,89547601185,36843185,89466220944,48000000,-,,,78200016445,16445
783,2,50360915222,50374019574,13104352,50326942703,14000000,-,,,,
783,3,89511168351,89538629203,27460852,89455241240,32000000,-,,,,
784,1,89610746333,89646514833,35768500,89566202481,48000000,-,,,78300004778,4778
784,2,50410925685,50424055685,13130000,50376930111,14000000,-,,,,
784,3,89611156148,89638603666,27447518,89555252037,32000000,-,,,,
785,1,89710758685,89746493907,35735222,89666193462,48000000,-,,,78400017130,17130
785,2,50460922703,50474023962,13101259,50426950092,14000000,-,,,,
785,3,89711156833,89738621277,27464444,89655238166,32000000,-,,,,
786,1,89810756074,89846527685,35771611,89766178666,48000000,-,,,78500014519,14519
786,2,50510921333,50524050944,13129611,50476935685,14000000,-,,,,
786,3,89811166222,89838610333,27444111,89755239722,32000000,-,,,,
787,1,89910748037,89947544462,36796425,89866207296,48000000,-,,,78600006482,6482
787,2,50560918333,50574017611,13099278,50526945962,14000000,-,,,,
787,3,89911157981,89938612574,27454593,89855250111,32000000,-,,,,
788,1,90010754666,90046512111,35757445,89966201148,48000000,-,,,78700013111,13111
788,2,50610921925,50624052037,13130112,50576931833,14000000,-,,,,
788,3,90011160462,90038609222,27448760,89955241388,32000000,-,,,,
789,1,90110750685,90147545296,36794611,90066192796,48000000,-,,,78800009130,9130
789,2,50660920129,50674016555,13096426,50626945870,14000000,-,,,,
789,3,90111158407,90138620333,27461926,90055240907,32000000,-,,,,
790,1,90210751462,90246538574,35787112,90166197611,48000000,-,,,78900009907,9907
790,2,50710916055,50724046851,13130796,50676932296,14000000,-,,,,
790,3,90211154611,90238604648,27450037,90155241407,32000000,-,,,,
791,1,90310746092,90347608425,36862333,90266218111,48000000,-,,,79000004537,4537
791,2,50760924018,50774022888,13098870,50726940296,14000000,-,,,,
791,3,90311166611,90338616629,27450018,90255237925,32000000,-,,,,
792,1,90410748222,90446505240,35757018,90366206111,48000000,-,,,79100006667,6667
792,2,50810917833,50824048203,13130370,50776937814,14000000,-,,,,
792,3,90411157814,90438613111,27455297,90355250203,32000000,-,,,,
793,1,90510752981,90546520000,35767019,90466192333,48000000,-,,,79200011426,11426
793,2,50860922314,50874022592,13100278,50826941518,14000000,-,,,,
793,3,90511164685,90538607814,27443129,90455241425,32000000,-,,,,
794,1,90610749148,90646490111,35740963,90566205222,48000000,-,,,79300007593,7593
794,2,50910917611,50924045981,13128370,50876937203,14000000,-,,,,
794,3,90611159259,90638602277,27443018,90555247666,32000000,-,,,,
795,1,90710756333,90746535777,35779444,90666182240,48000000,-,,,79400014778,14778
795,2,50960919129,50974017018,13097889,50926941314,14000000,-,,,,
795,3,90711155018,90738610888,27455870,90655247500,32000000,-,,,,
796,1,90810758888,90846539851,35780963,90766217129,48000000,-,,,79500017333,17333
796,2,51010921481,51024050314,13128833,50976931611,14000000,-,,,,
796,3,90811158203,90838598722,27440519,90755245037,32000000,-,,,,
797,1,90910747925,90946525796,35777871,90866217870,48000000,-,,,79600006370,6370
797,2,51060918370,51074021000,13102630,51026945055,14000000,-,,,,
797,3,90911158537,90938594740,27436203,90855241166,32000000,-,,,,
798,1,91010756222,91046521574,35765352,90966210055,48000000,-,,,79700014667,14667
798,2,51110923185,51124052537,13129352,51076933018,14000000,-,,,,
798,3,91011166648,91038603500,27436852,90955239444,32000000,-,,,,
799,1,91110752444,91147540444,36788000,91066201592,48000000,-,,,79800010889,10889
799,2,51160919555,51174020740,13101185,51126946425,14000000,-,,,,
799,3,91111162000,91138605000,27443000,91055248722,32000000,-,,,,
800,1,91210752888,91246515722,35762834,91166199962,48000000,-,,,79900011333,11333
800,2,51210921129,51224050500,13129371,51176931833,14000000,-,,,,
800,3,91211161666,91238619407,27457741,91155244055,32000000,-,,,,
801,1,91310754222,91346526277,35772055,91266199222,48000000,-,,,80000012667,12667
801,2,51260919537,51274019370,13099833,51226944796,14000000,-,,,,
801,3,91311164222,91338592166,27427944,91255245592,32000000,-,,,,
802,1,91410754870,91446543092,35788222,91366204277,48000000,-,,,80100013315,13315
802,2,51310925870,51324059129,13133259,51276934203,14000000,-,,,,
802,3,91411161296,91438616185,27454889,91355245648,32000000,-,,,,
803,1,91510753018,91546503685,35750667,91466222388,48000000,-,,,80200011463,11463
803,2,51360915444,51374017000,13101556,51326952759,14000000,-,,,,
803,3,91511162148,91538616240,27454092,91455234851,32000000,-,,,,
804,1,91610751796,91646519981,35768185,91566196407,48000000,-,,,80300010241,10241
804,2,51410921703,51424050611,13128908,51376930259,14000000,-,,,,
804,3,91611159481,91638604648,27445167,91555246500,32000000,-,,,,
805,1,91710748925,91746486944,35738019,91666197481,48000000,-,,,80400007370,7370
805,2,51460923240,51474023444,13100204,51426945518,14000000,-,,,,
805,3,91711160740,91738608129,27447389,91655242388,32000000,-,,,,
806,1,91810750592,91847546981,36796389,91766179888,48000000,-,,,80500009037,9037
806,2,51510923388,51524052574,13129186,51476938037,14000000,-,,,,
806,3,91811160574,91838614833,27454259,91755250240,32000000,-,,,,
807,1,91910754537,91947606944,36852407,91866198462,48000000,-,,,80600012982,12982
807,2,51560920592,51574020574,13099982,51526946407,14000000,-,,,,
807,3,91911164944,91938617740,27452796,91855245314,32000000,-,,,,
808,1,92010753351,92046516074,35762723,91966204574,48000000,-,,,80700011796,11796
808,2,51610920333,51624049166,13128833,51576932537,14000000,-,,,,
808,3,92011163462,92038619259,27455797,91955247888,32000000,-,,,,
809,1,92110756425,92146495055,35738630,92066201740,48000000,-,,,80800014870,14870
809,2,51660923148,51674022740,13099592,51626944129,14000000,-,,,,
809,3,92111163833,92138619388,27455555,92055245074,32000000,-,,,,
810,1,92210756277,92247550851,36794574,92166185296,48000000,-,,,80900014722,14722
810,2,51710917148,51724046555,13129407,51676937870,14000000,-,,,,
810,3,92211159425,92238625240,27465815,92155245685,32000000,-,,,,
811,1,92310748740,92347533981,36785241,92266199851,48000000,-,,,81000007185,7185
811,2,51760920111,51774019222,13099111,51726940666,14000000,-,,,,
811,3,92311157722,92338607851,27450129,92255243722,32000000,-,,,,
812,1,92410754833,92446522166,35767333,92366192907,48000000,-,,,81100013278,13278
812,2,51810923629,51824053240,13129611,51776934851,14000000,-,,,,
812,3,92411162722,92438602314,27439592,92355245129,32000000,-,,,,
813,1,92510747055,92546529018,35781963,92466201166,48000000,-,,,81200005500,5500
813,2,51860920481,51874019166,13098685,51826947851,14000000,-,,,,
813,3,92511157370,92538588814,27431444,92455245814,32000000,-,,,,
814,1,92610751240,92646498037,35746797,92566204722,48000000,-,,,81300009685,9685
814,2,51910916277,51924044222,13127945,51876935185,14000000,-,,,,
814,3,92611160500,92638623000,27462500,92555242055,32000000,-,,,,
815,1,92710745944,92746533518,35787574,92666184185,48000000,-,,,81400004389,4389
815,2,51960923000,51974018925,13095925,51926939481,14000000,-,,,,
815,3,92711155574,92738617611,27462037,92655243092,32000000,-,,,,
816,1,92810753148,92846510685,35757537,92766220703,48000000,-,,,81500011593,11593
816,2,52010923425,52024054148,13130723,51976936259,14000000,-,,,,
816,3,92811163074,92838622518,27459444,92755236129,32000000,-,,,,
817,1,92910748370,92946510333,35761963,92866198037,48000000,-,,,81600006815,6815
817,2,52060921944,52074020814,13098870,52026947796,14000000,-,,,,
817,3,92911159240,92938610407,27451167,92855244018,32000000,-,,,,
818,1,93010757185,93047533925,36776740,92966200407,48000000,-,,,81700015630,15630
818,2,52110924537,52124053962,13129425,52076936777,14000000,-,,,,
818,3,93011167185,93038607000,27439815,92955242000,32000000,-,,,,
819,1,93110752888,93146495500,35742612,93066188907,48000000,-,,,81800011333,11333
819,2,52160919351,52174017074,13097723,52126948888,14000000,-,,,,
819,3,93111162944,93138622648,27459704,93055258444,32000000,-,,,,
820,1,93210749592,93247538370,36788778,93166183981,48000000,-,,,81900008037,8037
820,2,52210917722,52224048259,13130537,52176931629,14000000,-,,,,
820,3,93211159537,93238609962,27450425,93155252925,32000000,-,,,,
821,1,93310751481,93346512870,35761389,93266195518,48000000,-,,,82000009926,9926
821,2,52260921148,52274024888,13103740,52226942111,14000000,-,,,,
821,3,93311157574,93338613981,27456407,93255241925,32000000,-,,,,
822,1,93410756796,93446514592,35757796,93366195296,48000000,-,,,82100015241,15241
822,2,52310916685,52324047111,13130426,52276935907,14000000,-,,,,
822,3,93411158296,93438605611,27447315,93355240351,32000000,-,,,,
823,1,93510752777,93546517240,35764463,93466196018,48000000,-,,,82200011222,11222
823,2,52360919759,52374020462,13100703,52326940333,14000000,-,,,,
823,3,93511160185,93538611981,27451796,93455240870,32000000,-,,,,
824,1,93610747722,93646508611,35760889,93566198722,48000000,-,,,82300006167,6167
824,2,52410918648,52424046685,13128037,52376934574,14000000,-,,,,
824,3,93611158129,93638612018,27453889,93555241500,32000000,-,,,,
825,1,93710755740,93747603481,36847741,93666198537,48000000,-,,,82400014185,14185
825,2,52460917129,52474017722,13100593,52426941851,14000000,-,,,,
825,3,93711165111,93738629407,27464296,93655244148,32000000,-,,,,
826,1,93810755055,93846520407,35765352,93766211370,48000000,-,,,82500013500,13500
826,2,52510919796,52524049314,13129518,52476931851,14000000,-,,,,
826,3,93811163907,93838604166,27440259,93755252351,32000000,-,,,,
827,1,93910754666,93947546444,36791778,93866200351,48000000,-,,,82600013111,13111
827,2,52560917037,52574017185,13100148,52526944074,14000000,-,,,,
827,3,93911166148,93938619314,27453166,93855245722,32000000,-,,,,
828,1,94010756444,94047605629,36849185,93966203388,48000000,-,,,82700014889,14889
828,2,52610923740,52624053296,13129556,52576931666,14000000,-,,,,
828,3,94011164111,94038621462,27457351,93955249888,32000000,-,,,,
829,1,94110754129,94146503555,35749426,94066200074,48000000,-,,,82800012574,12574
829,2,52660921018,52674023925,13102907,52626948240,14000000,-,,,,
829,3,94111164648,94138618666,27454018,94055246537,32000000,-,,,,
830,1,94210757129,94246518555,35761426,94166192759,48000000,-,,,82900015574,15574
830,2,52710917592,52724047425,13129833,52676935574,14000000,-,,,,
830,3,94211167648,94238630925,27463277,94155243333,32000000,-,,,,
831,1,94310751629,94346500888,35749259,94266205166,48000000,-,,,83000010074,10074
831,2,52760919111,52774020259,13101148,52726941407,14000000,-,,,,
831,3,94311162777,94338601592,27438815,94255249481,32000000,-,,,,
832,1,94410753555,94446519444,35765889,94366192666,48000000,-,,,83100012000,12000
832,2,52810920574,52824049555,13128981,52776934037,14000000,-,,,,
832,3,94411161703,94438603351,27441648,94355255296,32000000,-,,,,
833,1,94510752518,94547555944,36803426,94466196259,48000000,-,,,83200010963,10963
833,2,52860921685,52874020851,13099166,52826944277,14000000,-,,,,
833,3,94511159666,94538618555,27458889,94455238166,32000000,-,,,,
834,1,94610751370,94647608018,36856648,94566212962,48000000,-,,,83300009815,9815
834,2,52910922981,52924052555,13129574,52876936462,14000000,-,,,,
