Index,DAG-ID,Send-Outer,Recv-Outer,Latency,Absolute Deadline,Relative Deadline
168,3,28011089111,28175015240,163926129,28060177796,101000000
169,1,28110799703,28179170722,68371019,28098836740,85000000
169,2,19660953611,19710066944,49113333,19672973925,58000000
169,3,28111090981,28275021574,163930593,28161082462,101000000
170,1,28210804907,28279170203,68365296,28198838537,85000000
170,2,19710950092,19760070759,49120667,19722978555,58000000
170,3,28211097425,28375012666,163915241,28261085592,101000000
171,1,28310796796,28379167833,68371037,28298844037,85000000
171,2,19760952129,19810063740,49111611,19772976462,58000000
171,3,28311099074,28475015333,163916259,28361079444,101000000
172,1,28410804925,28479171148,68366223,28398835555,85000000
172,2,19810959796,19860076537,49116741,19822975814,58000000
172,3,28411096185,28561065944,149969759,28461082370,101000000
173,1,28510804166,28579169666,68365500,28498849777,85000000
173,2,19860952111,19910066370,49114259,19872982259,58000000
173,3,28511095407,28675014129,163918722,28561084740,101000000
174,1,28610798444,28679166055,68367611,28598845962,85000000
174,2,19910955518,19960073648,49118130,19922976092,58000000
174,3,28611089814,28775020037,163930223,28660173685,101000000
175,1,28710803740,28779175648,68371908,28698849907,85000000
175,2,19960959555,20010068925,49109370,19972978851,58000000
175,3,28711095037,28861069981,149974944,28761083685,101000000
176,1,28810805574,28879165018,68359444,28798854981,85000000
176,2,20010954259,20060082907,49128648,20022982092,58000000
176,3,28811097388,28961066814,149969426,28861079574,101000000
177,1,28910803333,28979172740,68369407,28898856574,85000000
177,2,20060958129,20110071370,49113241,20072980629,58000000
177,3,28911094796,29061056388,149961592,28960166759,101000000
178,1,29010800981,29079169166,68368185,28998848185,85000000
178,2,20110949777,20160068222,49118445,20122982074,58000000
178,3,29011092444,29161061666,149969222,29060174370,101000000
179,1,29110803500,29179165518,68362018,29098852685,85000000
179,2,20160952185,20210063537,49111352,20172973129,58000000
179,3,29111095425,29261060537,149965112,29160173129,101000000
180,1,29210804296,29279168203,68363907,29198842759,85000000
180,2,20210949759,20260077111,49127352,20222976314,58000000
180,3,29211095592,29361068611,149973019,29260169333,101000000
181,1,29310804314,29379173129,68368815,29298856240,85000000
181,2,20260952370,20310066092,49113722,20272975333,58000000
181,3,29311095592,29461071092,149975500,29360170611,101000000
182,1,29410796981,29479169185,68372204,29398855611,85000000
182,2,20310953759,20360071111,49117352,20322976407,58000000
182,3,29411099222,29575019666,163920444,29460177222,101000000
183,1,29510801333,29579172518,68371185,29498848629,85000000
183,2,20360952129,20410065166,49113037,20372979462,58000000
183,3,29511092592,29675011277,163918685,29560173259,101000000
184,1,29610797296,29679167388,68370092,29598852740,85000000
184,2,20410953574,20460078314,49124740,20422974796,58000000
184,3,29611099481,29775015351,163915870,29661077925,101000000
185,1,29710799240,29779171388,68372148,29698848648,85000000
185,2,20460953092,20510067814,49114722,20472979611,58000000
185,3,29711090537,29875017703,163927166,29761080759,101000000
186,1,29810800907,29879176907,68376000,29798847981,85000000
186,2,20510953277,20560079185,49125908,20522975481,58000000
186,3,29811092222,29975014425,163922203,29861084925,101000000
187,1,29910799574,29979163185,68363611,29898852240,85000000
187,2,20560952925,20610068166,49115241,20572978203,58000000
187,3,29911090648,30061063574,149972926,29961076074,101000000
188,1,30010806111,30079171537,68365426,29998851259,85000000
188,2,20610952814,20660073592,49120778,20622975518,58000000
188,3,30011097314,30175015277,163917963,30061084851,101000000
189,1,30110800851,30179170759,68369908,30098845037,85000000
189,2,20660952222,20710064870,49112648,20672975611,58000000
189,3,30111092277,30275011444,163919167,30160175407,101000000
190,1,30210796148,30279165240,68369092,30198852407,85000000
190,2,20710959481,20760076944,49117463,20722974351,58000000
190,3,30211098611,30375019925,163921314,30261085259,101000000
191,1,30310803814,30379169111,68365297,30298835129,85000000
191,2,20760950703,20810064000,49113297,20772982500,58000000
191,3,30311094962,30475012518,163917556,30361081777,101000000
192,1,30410796129,30479169370,68373241,30398856277,85000000
192,2,20810959314,20860076648,49117334,20822973148,58000000
192,3,30411098407,30561060203,149961796,30461079129,101000000
193,1,30510801203,30579170685,68369482,30498834925,85000000
193,2,20860950833,20910062203,49111370,20872982370,58000000
193,3,30511092518,30661067074,149974556,30561082796,101000000
194,1,30610800574,30679165148,68364574,30598849629,85000000
194,2,20910958259,20960075240,49116981,20922974037,58000000
194,3,30611092129,30775014925,163922796,30660174740,101000000
195,1,30710798185,30779165407,68367222,30698852629,85000000
195,2,20960949148,21010062111,49112963,20972980907,58000000
195,3,30711090351,30875019425,163929074,30760169148,101000000
196,1,30810803481,30879171092,68367611,30798837703,85000000
196,2,21010956370,21060073425,49117055,21022971796,58000000
196,3,30811094888,30975012759,163917871,30861084925,101000000
197,1,30910796944,30979166925,68369981,30898842314,85000000
197,2,21060952611,21110064407,49111796,21072979203,58000000
197,3,30911099092,31075016185,163917093,30961076500,101000000
198,1,31010801000,31079167333,68366333,30998835888,85000000
198,2,21110949833,21160076888,49127055,21122976833,58000000
198,3,31011092351,31161061111,149968760,31061082611,101000000
199,1,31110801111,31179165629,68364518,31098852925,85000000
199,2,21160951425,21210063685,49112260,21172974907,58000000
199,3,31111092462,31275011425,163918963,31161074481,101000000
200,1,31210795851,31279165759,68369908,31198852629,85000000
200,2,21210949574,21260076444,49126870,21222975888,58000000
200,3,31211098148,31375016111,163917963,31260169518,101000000
201,1,31310799592,31379169629,68370037,31298834574,85000000
201,2,21260951203,21310066500,49115297,21272975129,58000000
201,3,31311091129,31475016129,163925000,31361081629,101000000
202,1,31410801537,31479174574,68373037,31398848870,85000000
202,2,21310959833,21360077574,49117741,21322973685,58000000
202,3,31411093074,31561070555,149977481,31461085666,101000000
203,1,31510798129,31579163203,68365074,31498840370,85000000
203,2,21360951092,21410063462,49112370,21372983351,58000000
203,3,31511089111,31675013166,163924055,31561074055,101000000
204,1,31610797222,31679170722,68373500,31598850055,85000000
204,2,21410957703,21460075833,49118130,21422974444,58000000
204,3,31611099648,31775017092,163917444,31660167111,101000000
205,1,31710801907,31779174962,68373055,31698848611,85000000
205,2,21460949759,21510065018,49115259,21472980925,58000000
205,3,31711093574,31875010740,163917166,31761082518,101000000
206,1,31810798185,31879167000,68368815,31798853907,85000000
206,2,21510949888,21560074092,49124204,21522973796,58000000
206,3,31811089129,31961063648,149974519,31861086074,101000000
207,1,31910802537,31979171666,68369129,31898845074,85000000
207,2,21560960277,21610073962,49113685,21572975592,58000000
207,3,31911093592,32075014074,163920482,31961081777,101000000
208,1,32010804648,32079165537,68360889,31998846574,85000000
208,2,21610959722,21660077925,49118203,21622984092,58000000
208,3,32011095962,32161068222,149972260,32060175611,101000000
209,1,32110802722,32179173185,68370463,32098856351,85000000
209,2,21660952222,21710063000,49110778,21672983296,58000000
209,3,32111094185,32275016240,163922055,32161082222,101000000
210,1,32210800925,32279169796,68368871,32198854500,85000000
210,2,21710959648,21760077833,49118185,21722975129,58000000
210,3,32211092259,32375011074,163918815,32260177055,101000000
211,1,32310805166,32379165425,68360259,32298852537,85000000
211,2,21760953685,21810064574,49110889,21772982444,58000000
211,3,32311096685,32475011722,163915037,32361075018,101000000
212,1,32410796333,32479168796,68372463,32398844796,85000000
212,2,21810949814,21860073851,49124037,21822977759,58000000
212,3,32411098629,32561058851,149960222,32461080555,101000000
213,1,32510800740,32579167555,68366815,32498835370,85000000
213,2,21860959500,21910073629,49114129,21872974796,58000000
213,3,32511091981,32661066037,149974056,32561081166,101000000
214,1,32610800555,32679164240,68363685,32598839796,85000000
214,2,21910959462,21960077925,49118463,21922983333,58000000
214,3,32611091944,32775017055,163925111,32660171777,101000000
215,1,32710800166,32779163666,68363500,32698852037,85000000
215,2,21960952629,22010062333,49109704,21972983037,58000000
215,3,32711091666,32861065574,149973908,32760168500,101000000
216,1,32810804574,32879165129,68360555,32798839018,85000000
216,2,22010958555,22060076111,49117556,22022975296,58000000
216,3,32811095925,32975021333,163925408,32861074592,101000000
217,1,32910804944,32979168629,68363685,32898856000,85000000
217,2,22060952277,22110064425,49112148,22072981962,58000000
217,3,32911096111,33075015240,163919129,32960169037,101000000
218,1,33010798814,33079167648,68368834,32998844074,85000000
218,2,22110949851,22160074296,49124445,22122976425,58000000
218,3,33011089907,33175018611,163928704,33061079500,101000000
219,1,33110800333,33179173370,68373037,33098837722,85000000
219,2,22160952222,22210070222,49118000,22172975833,58000000
219,3,33111091777,33275016018,163924241,33161085444,101000000
220,1,33210799962,33279161592,68361630,33198851944,85000000
220,2,22210956240,22260074444,49118204,22222976555,58000000
220,3,33211091129,33375018018,163926889,33261076185,101000000
221,1,33310802148,33379174962,68372814,33298838574,85000000
221,2,22260960000,22310075944,49115944,22272979962,58000000
221,3,33311093518,33475010833,163917315,33361085870,101000000
222,1,33410795722,33479165518,68369796,33398853629,85000000
222,2,22310959481,22360078166,49118685,22322983925,58000000
222,3,33411098555,33575015148,163916593,33461077444,101000000
223,1,33510799814,33579167018,68367204,33498834555,85000000
223,2,22360952796,22410066518,49113722,22372983407,58000000
223,3,33511092018,33661060148,149968130,33561081000,101000000
224,1,33610802851,33679164870,68362019,33598839407,85000000
224,2,22410951203,22460078092,49126889,22422975722,58000000
224,3,33611094222,33775019462,163925240,33661072722,101000000
225,1,33710802222,33779168277,68366055,33698841462,85000000
225,2,22460953222,22510064537,49111315,22472975962,58000000
225,3,33711093648,33875013277,163919629,33760168462,101000000
226,1,33810805481,33879168351,68362870,33798854000,85000000
226,2,22510949277,22560072296,49123019,22522975703,58000000
226,3,33811096833,33961065259,149968426,33861077055,101000000
227,1,33910805185,33979172462,68367277,33898857037,85000000
227,2,22560957500,22610071500,49114000,22572975611,58000000
227,3,33911096759,34075020981,163924222,33961081518,101000000
228,1,34010801592,34079172759,68371167,33998854055,85000000
228,2,22610956574,22660076129,49119555,22622979796,58000000
228,3,34011093018,34175013388,163920370,34060174611,101000000
229,1,34110798203,34179167685,68369482,34098853055,85000000
229,2,22660950648,22710060629,49109981,22672980425,58000000
229,3,34111089407,34261067629,149978222,34161079055,101000000
230,1,34210805407,34279168814,68363407,34198836962,85000000
230,2,22710957333,22760076314,49118981,22722973500,58000000
230,3,34211096462,34361065333,149968871,34261083944,101000000
231,1,34310804759,34379170518,68365759,34298857407,85000000
231,2,22760950907,22810064296,49113389,22772980555,58000000
231,3,34311095907,34461067851,149971944,34360172833,101000000
232,1,34410805740,34479175981,68370241,34398856888,85000000
232,2,22810949277,22860071518,49122241,22822975111,58000000
232,3,34411097481,34575020722,163923241,34460174759,101000000
233,1,34510803240,34579167759,68364519,34498851092,85000000
233,2,22860952222,22910066648,49114426,22872972129,58000000
233,3,34511094555,34661066629,149972074,34560179833,101000000
234,1,34610798611,34679165962,68367351,34598842648,85000000
234,2,22910952425,22960081185,49128760,22922975018,58000000
234,3,34611089703,34761074296,149984593,34661078277,101000000
235,1,34710798722,34779171388,68372666,34698837648,85000000
235,2,22960956185,23010067444,49111259,22972978055,58000000
235,3,34711090074,34875013500,163923426,34760170000,101000000
236,1,34810799055,34879169925,68370870,34798850240,85000000
236,2,23010952851,23060079833,49126982,23022980092,58000000
236,3,34811090203,34975019407,163929204,34860173314,101000000
237,1,34910804296,34979173074,68368778,34898850666,85000000
237,2,23060955092,23110068888,49113796,23072978037,58000000
237,3,34911095907,35075013407,163917500,34961082648,101000000
238,1,35010797851,35079168462,68370611,34998844388,85000000
238,2,23110952277,23160069407,49117130,23122979055,58000000
238,3,35011089000,35175015555,163926555,35061076833,101000000
239,1,35110799537,35179171185,68371648,35098836666,85000000
239,2,23160954500,23210065185,49110685,23172975425,58000000
239,3,35111091000,35275018537,163927537,35161083018,101000000
240,1,35210802166,35279171388,68369222,35198839259,85000000
240,2,23210951018,23260075000,49123982,23222976777,58000000
240,3,35211093481,35375020296,163926815,35261084648,101000000
241,1,35310802592,35379166851,68364259,35298841481,85000000
241,2,23260950425,23310067074,49116649,23272976666,58000000
241,3,35311094092,35475015925,163921833,35361076537,101000000
242,1,35410799351,35479168018,68368667,35398854500,85000000
242,2,23310952648,23360080851,49128203,23322974481,58000000
242,3,35411090666,35575012314,163921648,35461078240,101000000
243,1,35510796611,35579174259,68377648,35498850703,85000000
243,2,23360954907,23410069222,49114315,23372978666,58000000
243,3,35511099000,35675013000,163914000,35561091166,101000000
244,1,35610797018,35679171370,68374352,35598835277,85000000
244,2,23410952055,23460071851,49119796,23422977240,58000000
